company_name,company_url,date,review,stay_date,title,user
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"February 12, 2018","None i did not like the old feel and the lack of varieties in the gym and especially for my Korean Colleagues, they did not enjoy the breakfast. Staff were extremely awesome. Maybe the chef can try and cook some new things at the breakfast inclusive instead of eggs. Noodles are good for the morning especially for a group of peeps who will be doing long and many meetings within the day!",January 2018,i did not like the old feel and the lack of varieties in the...,Divya_Malenda
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"February 6, 2018",The rooms were a bit dated but it is a old hotel so that is to be expected. We were very happy staying here.  The staff was exceptional and the morning breakfast was outstanding!,January 2018,I would highly recomend staying here!,Jennifer
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"February 6, 2018","The rooms were pretty outdated. It's impossible to make them larger, but they could be updated a bit. It would be nice to allow access to the balconies, but maybe there's a good reason for hit. The history of the property was why we stayed there. They, however, didn't have any mention of the importance of the hotel in 1994. I understand that having mention could be awkward, but I think it deserves mention.",January 2018,"Great history, but slightly outdated property",Brad
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"January 22, 2018","The exercise bike in the exercise room was old but does work. I was happy to have an electric kettle with tea bags and instant coffee in my room, but I learned that not all the rooms have this. The hotel has a lovely breakfast buffet, with fresh local fruit, an omelette station, pastries, bread, sausages, and elegant service. I also enjoyed the swimming pool. It was great also to see that security was taken seriously, with our car and us and everyone, staff and guests, checked nicely each time we entered. The staff at the desk are helpful, speaking excellent English, and happy to recommend restaurants and other activities. The traditional music of Friday was terrific; do not miss that!",January 2018,"The hotel has a lovely breakfast buffet, with fresh local...",Valerie
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"January 18, 2018","WiFi connection can be improved and refreshing bathroom amenities in the further. Fresh food, excellent fish, good selection of wine, privacy offered, room confort, view and staff professionalism. Excellent and welcoming staff!",January 2018,Pleased to return! Had an excellent stay! Thank you,Iulia
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"January 16, 2018","Everything was great! What an amazing experience! I couldn’t go to Rwanda and not stay at the famous Mille Collines. This hotel exceeded my expectations. Besides a minor language barrier at times, the staff was fantastic. The hotel rooms were amazing, beds very comfortable. The breakfast was the best in all of Rwanda in my opinion—3 weeks there and no other place the same, amazing breakfast spread. The poolside bar/restaurant is comes to life every afternoon and evening, especially on the weekends when locals and foreigners alike come in for drinks. The lounge was closed for renovations but I’m sure it is amazing and can’t wait to come back in a few months when renovations will hopefully be completed so I can experience that scene!",January 2018,Wonderful stay! Please make this one of your stops while visiting Kigali!,Tresor
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"January 13, 2018","The rooms are small but clean. However, overpriced for what they offer. There are no travel brochures and leaflets but that seems to be missing in many hotels. The hotel capitalizes on the advertising that the movie made for it , however, there is not much you can see/learn about that. The garden is nice. The staff are very helpful. Breakfast was nice.",January 2018,The hotel is overpriced for what they offer.,Aidai
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"December 28, 2017","Late arrival of the Life guard at the swimming pool. The security and the ambience  of the property remains top notch! We felt at home and the staff were very smart and always willing to offer assistance. With cool music playing in the background every corner you turned within the facility, the experience was worth repeating over and over again.",December 2017,This hotel got swag!,Cletus
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"December 28, 2017",the quality of furniture very good customer services bit slow but better than most of the 4* hotels in Rwanda.  The premises is quite old and room comfort varies from to another.  the breakfast is excellent.,December 2017,Good for money 4 staff hotel in kigali,Houd
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"December 20, 2017","None The food from breakfast to lunch buffet and room service is absolutely exquisite.The location is ideal with most landmarks, restaurants, supermarket, etc. at a walking distance.The service is outstanding and the staff ever so friendly and helpful.",December 2017,My favorite place to stay in Kigali,Liesbeth
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"December 19, 2017","Nothing at all. The staff were absolutely wonderful, the place was beautiful, the breakfast was amazing, the location was ideal. Cannot fault it at all.",December 2017,The best staff of any hotel I've stayed in and a beautiful place.,Naomi
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"November 29, 2017",Overvalued; not too fast wifi all the time staff was exellent and breakfast was tasty. Also poolside with its bar was great. Also view from the room was nice.,November 2017,staff was exellent and breakfast was tasty.,Kaido
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"November 23, 2017",The room is old and need to be upgraded.  The choices for meals are limited for the type of rate the hotel to charge for accommodation.  The bedsheets were furry and worn out The staff was friendly and attentive,November 2017,It was okay,Maslina
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"November 23, 2017","TV signal worst of its kind, WIFI set up and strength a No Go. Practically i had to redet my WIFI connectivity a few times every day. A No Go for somebody who is on business. Upon arrival my booking.com res was non existing. The location of the hotel and its outdoor facilities are great.",November 2017,I w,Dieter
Hotel des Mille Collines,https://www.booking.com/hotel/rw/des-mille-collines.html,"November 20, 2017","It felt like going through a boarder crossing. The guy at the reception had questions that were expected to be answered and one everything was complete, you were meant to disappear from his sight. I was talked to when checking in and when checking out. Then, I paid $200 for a room with a garden and pool view but was put in the corner of the hotel overlooking the restaurant hut. The food was great and the room was clean.",November 2017,Strange experience but have had great stays in Kigali and Rwanda in general,Emmanuel
